,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,_metric/h_train_loss,_metric/r_train_loss,_metric/sum_train_loss,_metric/h_val_loss,_metric/r_val_loss,_metric/sum_val_loss,_metric/total_params,_metric/weighted_val_loss,config/adam_beta,config/batch_size,config/beta,config/checkpoint_dir,config/data_dir,config/delta,config/first_channels,config/lr,config/max_channels,config/n_convs,config/n_depthwise,config/num_epochs,config/upsampling_mode,logdir
0,358.4561815261841,True,True,,,3,2a2d561f,380866090dd94c1fa9a0ff7a8797de9d,2023-03-23_21-05-50,1679619950,1084.6822459697723,100478,Roybatti,128.186.93.54,1084.6822459697723,0,3,0.0025603771209716,0.0014742376188334,0.0013298414253174,0.0028040790412234,0.0014111256387209,0.0013891200223423,0.00280024565936,6398476,0.0438842469738807,0.95,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.5,64,0.001,512,5,4,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_2a2d561f_1_adam_beta=0.9500,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_d_2023-03-23_20-47-44"
1,338.0041480064392,True,True,,,1,939f09e4,380866090dd94c1fa9a0ff7a8797de9d,2023-03-23_21-11-29,1679620289,338.0041480064392,100478,Roybatti,128.186.93.54,338.0041480064392,0,1,0.0025603771209716,0.0038826076222038,0.0022865329903289,0.0061691406292989,0.0038086386870753,0.0018910895741378,0.0056997282859093,17602060,0.0950915678928661,0.9619377110306264,64,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.26388846921731834,64,1.4867145363444038e-05,1024,6,4,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_939f09e4_2_adam_beta=0.9619,batch_size=64,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_di_2023-03-23_21-05-50"
2,364.81982231140137,True,True,,,1,f93f9f72,380866090dd94c1fa9a0ff7a8797de9d,2023-03-23_21-17-33,1679620653,364.81982231140137,100478,Roybatti,128.186.93.54,364.81982231140137,0,1,0.0025603771209716,0.0036521554190161,0.0031619565838455,0.006814112013081,0.0031114282312802,0.0031089265004238,0.0062203547276589,1442828,0.0882177900354697,0.9331752958690069,32,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.20394391591026373,64,0.0015353798536383416,1024,3,4,30,bilinear,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_f93f9f72_3_adam_beta=0.9332,batch_size=32,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_di_2023-03-23_21-11-29"
3,18580.012204170227,True,True,,,1,26fa2f22,380866090dd94c1fa9a0ff7a8797de9d,2023-03-24_02-27-13,1679639233,18580.012204170227,100478,Roybatti,128.186.93.54,18580.012204170227,0,1,0.0025603771209716,0.0298520296281926,0.0236944650206302,0.0535464947694862,0.0293374544880106,0.0159192303035283,0.0452566849405676,49118540,0.8014844457070593,0.9691775813023875,16,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.962178909031855,32,1.9319391768472073e-06,2048,7,2,30,bicubic,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_26fa2f22_4_adam_beta=0.9692,batch_size=16,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_di_2023-03-23_21-17-33"
4,323.0679380893707,True,True,,,1,8da543a4,380866090dd94c1fa9a0ff7a8797de9d,2023-03-24_02-32-36,1679639556,323.0679380893707,100478,Roybatti,128.186.93.54,323.0679380893707,0,1,0.0025603771209716,0.0059059556787598,0.0040902375277003,0.0099961932369054,0.0057649691420454,0.0031097784071244,0.0088747475789756,402956,0.1145426631598976,0.9869469040258257,32,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.18341860620179967,64,2.8292334865174834e-06,512,2,2,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_8da543a4_5_adam_beta=0.9869,batch_size=32,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_di_2023-03-24_02-27-13"
5,710.6129925251007,True,True,,,1,0c806ff9,380866090dd94c1fa9a0ff7a8797de9d,2023-03-24_02-44-27,1679640267,710.6129925251007,100478,Roybatti,128.186.93.54,710.6129925251007,0,1,0.0025603771209716,0.0042682939884083,0.0031321234820118,0.0074004174911783,0.0033854556153169,0.0032247533815862,0.0066102090003095,64365068,0.118852097361071,0.9602279780230208,64,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.8679021231858424,128,0.001523005632911455,2048,6,3,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_0c806ff9_6_adam_beta=0.9602,batch_size=64,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_di_2023-03-24_02-32-36"
6,244.1995017528534,True,True,,,1,3f97ff28,380866090dd94c1fa9a0ff7a8797de9d,2023-03-24_02-48-31,1679640511,244.1995017528534,100478,Roybatti,128.186.93.54,244.1995017528534,0,1,0.0025603771209716,0.0061110653312657,0.003856783524179,0.0099678488848788,0.0049063345360536,0.0037494214724909,0.0086557560311118,3045900,0.129224438949398,0.9507708505827825,32,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.2685979496161724,32,0.00027923327646468647,256,7,5,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_3f97ff28_7_adam_beta=0.9508,batch_size=32,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_di_2023-03-24_02-44-27"
7,15970.087017297745,True,True,,,1,79b6aaeb,380866090dd94c1fa9a0ff7a8797de9d,2023-03-24_07-14-41,1679656481,15970.087017297745,100478,Roybatti,128.186.93.54,15970.087017297745,0,1,0.0025603771209716,0.0037340708911538,0.0031963158245043,0.0069303867267291,0.003149766586095,0.0034811884064322,0.0066309550053011,60059660,0.1187660335571744,0.9606869508623368,64,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.9938308513388813,128,0.003417063682794773,1024,6,6,30,bicubic,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_79b6aaeb_8_adam_beta=0.9607,batch_size=64,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_di_2023-03-24_02-48-31"
8,47170.42027235031,True,True,,,1,cf46346c,380866090dd94c1fa9a0ff7a8797de9d,2023-03-24_20-20-52,1679703652,47170.42027235031,100478,Roybatti,128.186.93.54,47170.42027235031,0,1,0.0025603771209716,0.0149721531254646,0.0083724507787624,0.0233446039805532,0.014753253154345,0.0063891044600389,0.0211423577097623,196658444,0.4037551610913291,0.9657421487594948,32,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.8914504648690197,128,2.927915176026909e-06,4096,6,2,30,bicubic,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_cf46346c_9_adam_beta=0.9657,batch_size=32,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_di_2023-03-24_07-14-41"
9,207.846675157547,True,True,,,1,2e3fd129,380866090dd94c1fa9a0ff7a8797de9d,2023-03-24_20-24-20,1679703860,207.846675157547,100478,Roybatti,128.186.93.54,207.846675157547,0,1,0.0025603771209716,0.0143445679778745,0.0077519438472078,0.0220965118995988,0.0139348835548423,0.0063375728246361,0.0202724564867791,107276,0.2348191117755695,0.961332636906121,32,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.9443890948496412,32,2.069990234355745e-05,4096,2,3,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_2e3fd129_10_adam_beta=0.9613,batch_size=32,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_d_2023-03-24_20-20-52"
10,3697.394239902496,True,True,,,2,da138091,380866090dd94c1fa9a0ff7a8797de9d,2023-03-24_22-28-11,1679711291,7431.364264011383,100478,Roybatti,128.186.93.54,7431.364264011383,0,2,0.0025603771209716,0.0025061252803048,0.0013020139204074,0.003808139212422,0.0025168698017481,0.0012313595727377,0.0037482293910919,1553804,0.0534355703501178,0.9709840602787918,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.37943737550495726,64,8.795982527415714e-06,128,7,4,30,bicubic,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_da138091_11_adam_beta=0.9710,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-24_20-24-20"
11,550.7188601493835,True,True,,,1,dde13032,e056d9dfc0a046e0adacf9f338012148,2023-03-24_22-37-25,1679711845,550.7188601493835,1625269,Roybatti,128.186.93.54,550.7188601493835,0,1,0.0024144649505615,0.0150552956359456,0.0101702869580352,0.0252255826488037,0.0142701839648569,0.0071933106501717,0.0214634947210519,49242764,0.3801672778386603,0.9540327396583981,32,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.9678060826553238,64,2.9382328661865383e-06,2048,6,2,30,bilinear,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_dde13032_13_adam_beta=0.9540,batch_size=32,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_d_2023-03-24_22-28-13"
12,691.3221192359924,True,True,,,1,fefec3d4,e056d9dfc0a046e0adacf9f338012148,2023-03-24_22-48-57,1679712537,691.3221192359924,1625269,Roybatti,128.186.93.54,691.3221192359924,0,1,0.0024144649505615,0.0053523883807423,0.0078368863997578,0.0131892747995018,0.0050567646509515,0.0078268960584114,0.0128836607232013,11661452,0.2096403410146062,0.9934945483712421,32,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.4603856408396362,128,0.007371645367424359,512,5,1,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_fefec3d4_14_adam_beta=0.9935,batch_size=32,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_d_2023-03-24_22-37-25"
13,599.3465490341187,True,True,,,1,1ed7bca0,e056d9dfc0a046e0adacf9f338012148,2023-03-24_22-58-56,1679713136,599.3465490341187,1625269,Roybatti,128.186.93.54,599.3465490341187,0,1,0.0024144649505615,0.0138693911015587,0.0126048920685426,0.0264742832093822,0.0124022341714949,0.0125374779999784,0.0249397122080918,519692,0.328231343061214,0.9481127991335969,16,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.9668320943083567,128,0.001635509579558345,128,1,6,30,bicubic,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_1ed7bca0_15_adam_beta=0.9481,batch_size=16,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_d_2023-03-24_22-48-57"
14,837.5388531684875,True,True,,,1,27d9eeda,e056d9dfc0a046e0adacf9f338012148,2023-03-24_23-12-54,1679713974,837.5388531684875,1625269,Roybatti,128.186.93.54,837.5388531684875,0,1,0.0024144649505615,0.0259266034673496,0.0187704948130646,0.0446970983652033,0.0249844354209368,0.0132660053337007,0.0382504408974922,369164,0.4903322591422658,0.9403630506573442,16,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.5762470890409929,32,2.3691133275027704e-06,256,3,7,30,bicubic,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_27d9eeda_16_adam_beta=0.9404,batch_size=16,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_d_2023-03-24_22-58-56"
15,269.29583168029785,True,True,,,1,58db9fe4,22d6a64171a5436b8d5c5a84d665db7e,2023-03-24_23-17-26,1679714246,269.29583168029785,1686963,Roybatti,128.186.93.54,269.29583168029785,0,1,0.0022225379943847,0.0082630729557982,0.0081540704205427,0.0164171434086226,0.0079020732558785,0.0080160575483796,0.0159181308434314,735836,0.2150342497527232,0.9399846793731533,16,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.2829629561613908,16,0.00780559789055833,128,6,1,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_58db9fe4_18_adam_beta=0.9400,batch_size=16,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_d_2023-03-24_23-12-55"
16,4019.6661071777344,True,True,,,2,8ce3442d,22d6a64171a5436b8d5c5a84d665db7e,2023-03-25_01-28-58,1679722138,7891.860486984253,1686963,Roybatti,128.186.93.54,7891.860486984253,0,2,0.0022225379943847,0.0020621968183896,0.0015929095662628,0.0036551063934348,0.0019158125313309,0.0016741610940851,0.0035899736324416,1989132,0.0520661376108965,0.968095299687322,64,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.2152894785101559,64,0.00038719520098776724,256,5,3,30,bicubic,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_8ce3442d_19_adam_beta=0.9681,batch_size=64,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_d_2023-03-24_23-17-26"
17,2593.1723577976227,True,True,,,2,7504d22a,22d6a64171a5436b8d5c5a84d665db7e,2023-03-25_02-55-27,1679727327,5189.116770029068,1686963,Roybatti,128.186.93.54,5189.116770029068,0,2,0.0022225379943847,0.0065311717344515,0.0032083012575608,0.0097394730454513,0.0063287684738002,0.0031777250647871,0.0095064936109727,386252,0.1222938656134952,0.9988046093888282,64,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.7473810327198042,16,3.342859771156876e-05,128,6,3,30,bicubic,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_7504d22a_20_adam_beta=0.9988,batch_size=64,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_d_2023-03-25_01-28-58"
18,213.655549287796,True,True,,,1,8795d216,22d6a64171a5436b8d5c5a84d665db7e,2023-03-25_02-59-01,1679727541,213.655549287796,1686963,Roybatti,128.186.93.54,213.655549287796,0,1,0.0022225379943847,0.0186444863241635,0.0108349709353616,0.0294794573428239,0.0178430806383437,0.00920431532033,0.0270473960561811,30092,0.2789131439613294,0.9387295527446764,16,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.35448507986915434,16,1.8025001376964695e-05,128,2,2,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_8795d216_21_adam_beta=0.9387,batch_size=16,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_d_2023-03-25_02-55-27"
19,458.2163660526276,True,True,,,1,8e5e3d50,22d6a64171a5436b8d5c5a84d665db7e,2023-03-25_03-06-39,1679727999,458.2163660526276,1686963,Roybatti,128.186.93.54,458.2163660526276,0,1,0.0022225379943847,0.0126092695478461,0.0077474855969415,0.0203567551982532,0.0102640697501573,0.0074473104000786,0.0177113801945187,5586956,0.2751630312857118,0.9971365505147571,16,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.2679636847233231,64,0.00011432589450946753,1024,4,4,30,bilinear,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_8e5e3d50_22_adam_beta=0.9971,batch_size=16,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_d_2023-03-25_02-59-01"
20,442.4119019508362,True,True,,,2,3d1d2a2e,22d6a64171a5436b8d5c5a84d665db7e,2023-03-25_03-21-24,1679728884,884.6223690509796,1686963,Roybatti,128.186.93.54,884.6223690509796,0,2,0.0022225379943847,0.0025810307114017,0.0014526564479385,0.0040336871827597,0.0024172565312722,0.001450233728184,0.0038674902811719,10320908,0.0624587393340183,0.9775485180706501,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.6224951016622455,64,0.00024766892137482565,512,5,5,30,bilinear,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_3d1d2a2e_23_adam_beta=0.9775,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-25_03-06-39"
21,3674.743906021118,True,True,,,3,6891397c,22d6a64171a5436b8d5c5a84d665db7e,2023-03-25_06-15-57,1679739357,10472.93138241768,1686963,Roybatti,128.186.93.54,10472.93138241768,0,3,0.0022225379943847,0.0005612474791561,0.0004659556920127,0.0010272031741229,0.0005370080119757,0.0004725640982215,0.001009572112752,3817484,0.0153001684711493,0.9798931885409989,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.1118593745654572,64,0.0005923094900260664,256,5,5,30,bicubic,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_6891397c_24_adam_beta=0.9799,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-25_03-21-24"
22,2346.140609025955,True,True,,,2,80b8c766,22d6a64171a5436b8d5c5a84d665db7e,2023-03-25_07-35-03,1679744103,4745.801506757736,1686963,Roybatti,128.186.93.54,4745.801506757736,0,2,0.0022225379943847,0.0026859874320142,0.0013344406229987,0.0040204280722582,0.0026023936879363,0.0013320421262875,0.0039344358189076,1651980,0.0563312263181917,0.9528930743194831,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.48787105499501504,64,7.670743419836672e-05,256,4,3,30,bicubic,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_80b8c766_25_adam_beta=0.9529,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-25_06-15-57"
23,361.5658745765686,True,True,,,3,33fb7dfc,22d6a64171a5436b8d5c5a84d665db7e,2023-03-25_07-53-08,1679745188,1084.9244139194489,1686963,Roybatti,128.186.93.54,1084.9244139194489,0,3,0.0022225379943847,0.0006442876178986,0.0004927753656463,0.0011370629857805,0.0006017807806382,0.000493251458845,0.0010950322395897,10320908,0.0176844227761466,0.9788678343009571,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.11969036915542447,64,0.0004353852827077414,512,5,5,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_33fb7dfc_26_adam_beta=0.9789,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-25_07-35-03"
24,414.2428824901581,True,True,,,3,5729e1d1,22d6a64171a5436b8d5c5a84d665db7e,2023-03-25_08-13-50,1679746430,1242.252109527588,1686963,Roybatti,128.186.93.54,1242.252109527588,0,3,0.0022225379943847,0.0016941743758486,0.0014664870947237,0.003160661467911,0.001614295879113,0.0015166394394634,0.0031309353096346,5586956,0.0486420392480293,0.9831977951855299,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.6602989051971224,64,0.0007936271397357397,512,4,6,30,bilinear,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_5729e1d1_27_adam_beta=0.9832,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-25_07-53-08"
25,1395.1180939674375,True,True,,,3,379ab811,22d6a64171a5436b8d5c5a84d665db7e,2023-03-25_09-21-47,1679750507,4077.374281644821,1686963,Roybatti,128.186.93.54,4077.374281644821,0,3,0.0022225379943847,0.0008253418279598,0.0004520363463795,0.0012773781785974,0.0008049775506836,0.0004473464899442,0.0012523240430761,1442828,0.0177606043908116,0.9789340666422379,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.10902198322939474,64,8.163264735775108e-05,256,3,5,30,bicubic,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_379ab811_28_adam_beta=0.9789,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-25_08-13-50"
26,162.62414050102234,True,True,,,3,0ac6d436,22d6a64171a5436b8d5c5a84d665db7e,2023-03-25_09-29-56,1679750996,488.74420380592346,1686963,Roybatti,128.186.93.54,488.74420380592346,0,3,0.0022225379943847,0.0005662262296017,0.0004438991791853,0.0010101254122468,0.0005346662959417,0.0004500443589954,0.0009847106619628,1398284,0.0139344006315101,0.9743692905211827,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.10505048881278621,16,0.0005051233666733088,256,5,7,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_0ac6d436_29_adam_beta=0.9744,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-25_09-21-47"
27,357.40246081352234,True,True,,,3,c9b2a0a1,22d6a64171a5436b8d5c5a84d665db7e,2023-03-25_09-47-48,1679752068,1071.6774144172668,1686963,Roybatti,128.186.93.54,1071.6774144172668,0,3,0.0022225379943847,0.0005446899019619,0.000536452919662,0.0010811428226885,0.0005367164535079,0.0005634373526754,0.0011001538016061,5586956,0.0170919291216009,0.9889145303473661,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.13034378725227333,64,0.002737483936196416,512,4,5,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_c9b2a0a1_30_adam_beta=0.9889,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-25_09-29-56"
28,2453.0838000774384,True,True,,,3,627aeb58,22d6a64171a5436b8d5c5a84d665db7e,2023-03-25_11-47-58,1679759278,7210.117173910141,1686963,Roybatti,128.186.93.54,7210.117173910141,0,3,0.0022225379943847,0.0013923660819147,0.0012194008949799,0.0026117669778528,0.0013484121917152,0.0012592505738147,0.0026076627693621,1398284,0.0369004004361391,0.973207598824439,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.4104352337649067,16,0.0008153726020864803,256,5,7,30,bicubic,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_627aeb58_31_adam_beta=0.9732,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-25_09-47-48"
29,162.82550024986267,True,True,,,3,2fd8e1f0,22d6a64171a5436b8d5c5a84d665db7e,2023-03-25_11-56-07,1679759767,489.1955270767212,1686963,Roybatti,128.186.93.54,489.1955270767212,0,3,0.0022225379943847,0.0007232636931854,0.0004311040972092,0.0011543677985915,0.0006982103849832,0.0004283651893287,0.0011265755848504,1398284,0.015941896586854,0.986644607013249,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.10111686821249981,16,0.00014874947056433532,256,5,7,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_2fd8e1f0_32_adam_beta=0.9866,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-25_11-47-58"
30,160.70754647254944,True,True,,,2,53f42836,22d6a64171a5436b8d5c5a84d665db7e,2023-03-25_12-01-29,1679760089,322.2661859989166,1686963,Roybatti,128.186.93.54,322.2661859989166,0,2,0.0022225379943847,0.0011180664084671,0.0010956167404562,0.0022136831517976,0.0010990328019735,0.0022263988445439,0.0033254316524786,358412,0.0425304034113411,0.9751119291637667,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.3334994756920708,16,0.004028401048929244,256,4,6,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_53f42836_33_adam_beta=0.9751,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-25_11-56-07"
31,165.59066915512085,True,True,,,3,3b4dc26e,22d6a64171a5436b8d5c5a84d665db7e,2023-03-25_12-09-46,1679760586,496.0986762046814,1686963,Roybatti,128.186.93.54,496.0986762046814,0,3,0.0022225379943847,0.0013957026239326,0.0007501937244058,0.002145896358611,0.0013795787333788,0.0007429648365738,0.0021225435801718,96524,0.0243615936183363,0.9908498573273182,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.18929455363170866,16,4.671883306064834e-05,256,3,7,30,bilinear,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_3b4dc26e_34_adam_beta=0.9908,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-25_12-01-29"
32,8358.220929384232,True,True,,,2,c9c919d0,22d6a64171a5436b8d5c5a84d665db7e,2023-03-25_16-51-32,1679777492,16906.407940387726,1686963,Roybatti,128.186.93.54,16906.407940387726,0,2,0.0022225379943847,0.0022160275537876,0.0015469719555347,0.0037629995231612,0.0020106504754838,0.0015548506149367,0.0035655010959559,14233612,0.0587277848871859,0.9820251190579062,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.7668590314970406,16,0.0005657340678186596,4096,7,6,30,bicubic,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_c9c919d0_35_adam_beta=0.9820,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-25_12-09-46"
